0.0	0.005	0.0	0.0	0.0	0.0	0.035	100.0
0.01	0.005	0.0	0.009938714172125518	0.0	0.0004269447526619049	0.03498648861304128	99.91114822937072
0.02	0.005	0.0	0.01971038539361234	0.0	0.0016968894801139992	0.03497298244201334	99.8223754051129
0.03	0.005	0.0	0.029317814772809585	0.0	0.003793725280089865	0.03495948148490264	99.73368145708125
0.04	0.005	0.0	0.038763756429270234	0.0	0.006701639388551553	0.034945985739696386	99.64506631519288
0.05	0.005	0.0	0.048050918326104204	0.0	0.010405109284241808	0.03493249520438259	99.55652990942711
0.06	0.005	0.0	0.05718196296768233	0.0	0.01488889768982129	0.03491900987695001	99.46807216982552
0.07	0.005	0.0	0.06615950827087143	0.0	0.02013804646417442	0.034905529755388215	99.37969302649182
0.08	0.005	0.0	0.07498612820097962	0.0	0.02613787211321837	0.03489205483768752	99.29139240959184
0.09	0.005	0.0	0.08366435355914328	0.0	0.03287396017004994	0.034878585121839036	99.20317024935346
0.1	0.005	0.0	0.09219667278001624	0.0	0.04033215979725932	0.034865120605834646	99.11502647606653
0.11	0.005	0.0	0.10058553244992403	0.0	0.04849857998143968	0.034851661287666987	99.02696102008288
0.12	0.005	0.0	0.10883333819063763	0.0	0.05735958340726963	0.0348382071653295	98.93897381181618
0.13	0.005	0.0	0.11694245535372091	0.0	0.06690178183990111	0.03482475823681639	98.85106478174194
0.14	0.005	0.0	0.12491520949824665	0.0	0.07711203260383775	0.034811314500122634	98.76323386039748
0.15	0.005	0.0	0.13275388717342057	0.0	0.08797743313245875	0.03479787595324398	98.67548097838178
0.16	0.005	0.0	0.14046073676377527	0.0	0.09948531543390107	0.03478444259417695	98.58780606635553
0.17	0.005	0.0	0.1480379688550225	0.0	0.1116232435146459	0.03477101442091886	98.50020905504101
0.18	0.005	0.0	0.1554877567833686	0.0	0.12437900928722244	0.03475759143146776	98.41268987522207
0.19	0.005	0.0	0.16281223766051653	0.0	0.13774062590030298	0.03474417362382251	98.32524845774405
0.2	0.005	0.0	0.17001351279634952	0.0	0.15169632498066646	0.034730760995982726	98.2378847335137
0.21	0.005	0.0	0.17709364816218304	0.0	0.166234553309788	0.03471735354594879	98.15059863349921
0.22	0.005	0.0	0.18405467488313357	0.0	0.18134396922929366	0.03470395127172188	98.06339008873013
0.23	0.005	0.0	0.19089859033182946	0.0	0.1970134356639608	0.034690554171303914	97.9762590302972
0.24	0.005	0.0	0.19762735838594966	0.0	0.21323201845112455	0.0346771622426976	97.88920538935247
0.25	0.005	0.0	0.20424290989992758	0.0	0.22998898301643866	0.034663775483906416	97.80222909710909
0.26	0.005	0.0	0.2107471430960854	0.0	0.24727379141680111	0.0346503938929346	97.71533008484141
0.27	0.005	0.0	0.21714192465537752	0.0	0.26507609548617206	0.03463701746778719	97.6285082838848
0.28	0.005	0.0	0.2234290900741176	0.0	0.2833857345489586	0.03462364620646995	97.54176362563561
0.29	0.005	0.0	0.2296104439030329	0.0	0.30219273378538297	0.03461028010698945	97.4550960415512
0.3	0.005	0.0	0.23568776028807253	0.0	0.32148730020919186	0.03459691916735302	97.36850546314982
0.31	0.005	0.0	0.24166278361306626	0.0	0.34125981866759403	0.034583563385568734	97.28199182201055
0.32	0.005	0.0	0.24753722934967637	0.0	0.3615008464933738	0.03457021275964548	97.19555504977328
0.33	0.005	0.0	0.25331278408670893	0.0	0.38220111331416584	0.034556867287592885	97.1091950781386
0.34	0.005	0.0	0.2589911060833643	0.0	0.4033515172419189	0.03454352696742135	97.02291183886783
0.35	0.005	0.0	0.2645738254709875	0.0	0.42494312319276145	0.034530191797142035	96.93670526378291
0.36	0.005	0.0	0.2700625453216886	0.0	0.44696715637538464	0.03451686177476689	96.85057528476638
0.37	0.005	0.0	0.27545884205471416	0.0	0.46941499973556405	0.034503536898308616	96.76452183376122
0.38	0.005	0.0	0.28076426546939326	0.0	0.49227819374168313	0.03449021716578069	96.67854484277098
